成绩序号	玩家名字	铺面ID	RANK状态	完成状态	原分数	原pp	新分数	新pp
972	fellleaf	1149713	2	False	16908	0.0	16908	0
973	fellleaf	1149713	2	False	11542	0.0	11542	0
976	Shatnine	0	-1	False	43477	0.0	43477	0
978	Shatnine	0	-1	False	37005	0.0	37005	0
979	fellleaf	1149713	2	False	11412	0.0	11412	0
980	drugs520	0	-1	False	69680	279.71	69680	0
981	Shatnine	0	-1	False	23233	0.0	23233	0
982	fellleaf	1149713	2	False	24428	0.0	24428	0
983	Shatnine	0	-1	False	43507	0.0	43507	0
984	fellleaf	1149713	2	False	33296	0.0	33296	0
985	Shatnine	0	-1	False	31660	0.0	31660	0
986	fellleaf	1149713	2	False	93750	0.0	93750	0
987	Shatnine	0	-1	False	223256	0.0	223256	0
988	Shatnine	0	-1	False	827359	0.0	827359	0
989	fellleaf	1149713	2	True	118276	14.7073	118276	15.997864723205566
990	fellleaf	1149713	2	False	11116	0.0	11116	0
991	Shatnine	0	-1	False	74730	0.0	74730	0
992	fellleaf	1149713	2	False	37946	0.0	37946	0
993	Shatnine	0	-1	False	81232	0.0	81232	0
994	fellleaf	1149713	2	False	35180	0.0	35180	0
995	Shatnine	0	-1	False	597030	0.0	597030	0
996	fellleaf	1149713	2	False	36770	0.0	36770	0
997	fellleaf	1149713	2	False	32140	0.0	32140	0
998	Shatnine	0	-1	False	175424	0.0	175424	0
999	fellleaf	1149713	2	False	37946	0.0	37946	0
1000	fellleaf	1149713	2	False	36554	0.0	36554	0
1001	Shatnine	0	-1	False	310202	0.0	310202	0
1002	fellleaf	1149713	2	False	37176	0.0	37176	0
1003	fellleaf	1149713	2	False	93834	0.0	93834	0
1004	Shatnine	0	-1	True	1096980	97.3831	1096980	0
1005	Shatnine	0	-1	False	44418	0.0	44418	0
1006	Shatnine	0	-1	False	46770	0.0	46770	0
1007	Shatnine	0	-1	True	1545056	136.17	1545056	0
1008	Shatnine	0	-1	False	2325970	0.0	2325970	0
1009	Shatnine	0	-1	False	839410	0.0	839410	0
1010	Shatnine	0	-1	False	239232	0.0	239232	0
1011	Shatnine	1260108	5	True	1045892	0.347201	1045892	0.3465919494628906
1012	Shatnine	733678	2	False	27394	0.0	27394	0
1013	Shatnine	0	-1	False	739468636	3.63999e-05	739468636	0
1014	一起打饭	1219148	5	False	435254	0.0	435254	0
1015	Shatnine	0	-1	True	876589732	0.000599573	876589732	0
1016	一起打饭	0	-1	True	2882022	23.3545	2882022	0
1017	一起打饭	1024742	2	False	620400	0.0	620400	0
1018	黄旭东	2089468	0	True	4734	1.00759e-05	0	0
1019	一起打饭	0	-1	False	76630	0.0	76630	0
1020	黄旭东	2089468	0	False	62257	0.0	62257	0
1021	一起打饭	0	-1	False	1456360	0.0	1456360	0
1022	黄旭东	0	-1	False	61610	0.0	61610	0
1023	Shatnine	0	-1	False	33890	0.0	33890	0
1024	一起打饭	1259653	5	False	120506	0.0	120506	0
1025	黄旭东	1146150	5	False	46636	0.0	46636	0
1028	Shatnine	0	-1	False	387740	0.0	387740	0
1029	黄旭东	888413	0	False	5314036	79.9648	5314036	0
1030	一起打饭	0	-1	True	1980254	15.097	1980254	0
1032	Shatnine	0	-1	False	10733412	0.0	10733412	0
1033	Shatnine	0	-1	True	2104557840	3.53533e-05	2104557840	0
1034	fellleaf	1149713	2	False	11360	0.0	11360	0
1035	fellleaf	0	-1	False	44178	0.0	44178	0
1036	fellleaf	0	-1	False	64894	0.0	64894	0
1037	fellleaf	0	-1	False	82046	0.0	82046	0
1038	fellleaf	0	-1	False	118058	0.0	118058	0
1039	fellleaf	0	-1	False	177864	0.0	177864	0
1040	fellleaf	0	-1	False	119652	0.0	119652	0
1041	fellleaf	0	-1	False	96450	0.0	96450	0
1042	fellleaf	0	-1	False	103874	0.0	103874	0
1043	fellleaf	0	-1	False	92356	0.0	92356	0
1044	fellleaf	0	-1	False	91288	0.0	91288	0
1045	fellleaf	0	-1	True	165844	18.5062	165844	0
1046	fellleaf	0	-1	False	112210	0.0	112210	0
1047	fellleaf	0	-1	False	105576	0.0	105576	0
1048	fellleaf	0	-1	False	26184	0.0	26184	0
1049	fellleaf	0	-1	False	94352	0.0	94352	0
1050	fellleaf	0	-1	False	271692	0.0	271692	0
1051	fellleaf	0	-1	False	39812	0.0	39812	0
1052	fellleaf	0	-1	False	267512	0.0	267512	0
1053	fellleaf	0	-1	False	70954	0.0	70954	0
1054	fellleaf	675223	2	False	658248	7.31888	658248	0
1055	fellleaf	675223	2	False	66466	0.0	66466	0
1056	fellleaf	675223	2	True	1062398	15.0102	1062398	17.1621150970459
1057	fellleaf	0	-1	False	42858	0.0	42858	0
1058	fellleaf	0	-1	False	150776	0.0	150776	0
1059	fellleaf	0	-1	False	26526	0.0	26526	0
1060	fellleaf	0	-1	False	58010	0.0	58010	0
1061	fellleaf	0	-1	False	50048	0.0	50048	0
1062	fellleaf	0	-1	False	74474	0.0	74474	0
1063	fellleaf	0	-1	False	112524	0.0	112524	0
1064	fellleaf	0	-1	False	14412	0.0	14412	0
1065	fellleaf	0	-1	False	44266	0.0	44266	0
1066	fellleaf	1093529	2	False	110012	0.0	110012	0
1067	fellleaf	1093529	2	False	271940	0.0	271940	0
1068	fellleaf	0	-1	False	56152	0.0	56152	0
1069	fellleaf	0	-1	False	16300	0.0	16300	0
1070	fellleaf	0	-1	False	37095	0.0	37095	0
1071	fellleaf	0	-1	False	101425	0.0	101425	0
1072	fellleaf	0	-1	False	862058	0.0	862058	0
1073	fellleaf	0	-1	False	2150124	19.2413	2150124	0
1074	fellleaf	0	-1	False	47370	0.0	47370	0
1075	fellleaf	0	-1	True	2183860	19.5131	2183860	0
1076	fellleaf	0	-1	False	42452	0.0	42452	0
1077	fellleaf	0	-1	False	30094	0.0	30094	0
1078	fellleaf	0	-1	False	54434	0.0	54434	0
1079	fellleaf	949875	2	False	200918	0.0	200918	0
1080	fellleaf	2083421	2	False	21784	0.0	21784	0
1081	fellleaf	2083421	2	False	25178	0.0	25178	0
1082	fellleaf	1621175	2	False	13084	0.0	13084	0
1083	fellleaf	1621175	2	False	385128	0.0	385128	0
1084	fellleaf	812721	2	False	18154	0.0	18154	0
1085	fellleaf	812721	2	False	164316	0.0	164316	0
1086	fellleaf	0	-1	False	21886	0.0	21886	0
1087	fellleaf	0	-1	False	131212	0.0	131212	0
1088	秘制小汉堡	0	-1	True	500716	9.15746	500716	0
1089	秘制小汉堡	0	-1	False	44530	0.0	44530	0
1090	fellleaf	2129144	2	False	499086	0.0	499086	0
1091	fellleaf	0	-1	False	144002	0.0	144002	0
1092	秘制小汉堡	0	-1	True	1074655	10.0279	1074655	0
1093	fellleaf	0	-1	False	127620	0.0	127620	0
1094	秘制小汉堡	0	-1	False	41330	0.0	41330	0
1095	fellleaf	0	-1	True	262522	19.5261	262522	0
1096	秘制小汉堡	0	-1	True	834890	9.3618	834890	0
1097	秘制小汉堡	221950	2	False	81536	0.0	81536	0
1098	fellleaf	0	-1	False	61426	0.0	61426	0
1099	秘制小汉堡	221950	2	True	1072926	59.8399	1072926	66.99600982666016
1100	fellleaf	0	-1	False	163290	0.0	163290	0
1101	秘制小汉堡	0	-1	True	432610	12.57	432610	0
1102	fellleaf	0	-1	False	89806	0.0	89806	0
1103	fellleaf	0	-1	False	56866	0.0	56866	0
1104	fellleaf	0	-1	False	293164	0.0	293164	0
1105	fellleaf	0	-1	False	98876	0.0	98876	0
1106	fellleaf	0	-1	False	328294	0.0	328294	0
1107	fellleaf	1581628	2	False	62290	0.0	62290	0
1108	秘制小汉堡	0	-1	True	2699980	10.1483	2699980	0
1109	fellleaf	1581628	2	False	247254	0.0	247254	0
1110	fellleaf	1581628	2	False	664118	0.0	664118	0
1111	秘制小汉堡	1091249	2	False	767065	14.0371	767065	0
1112	fellleaf	0	-1	False	104686	0.0	104686	0
1113	fellleaf	1623206	2	False	286242	0.0	286242	0
1114	秘制小汉堡	1091249	2	True	1058850	27.9097	1058850	34.62196731567383
1115	fellleaf	1621175	2	False	355376	0.0	355376	0
1116	秘制小汉堡	0	-1	True	353610	9.97621	353610	0
1117	秘制小汉堡	0	-1	False	13530	0.0	13530	0
1118	fellleaf	0	-1	True	369742	5.56404	369742	0
1119	fellleaf	0	-1	False	176324	0.0	176324	0
1120	秘制小汉堡	0	-1	False	631026	0.0	631026	0
1121	fellleaf	0	-1	False	47873	0.0	47873	0
1122	fellleaf	0	-1	False	311258	0.0	311258	0
1123	秘制小汉堡	1046830	5	True	1398494	35.458	1398494	36.40265655517578
1124	fellleaf	0	-1	True	494703	3.4912	494703	0
1125	fellleaf	1035192	2	False	73947	0.0	73947	0
1126	fellleaf	1035192	2	False	481312	10.6472	481312	0
1127	fellleaf	1035192	2	False	178831	0.0	178831	0
1128	fellleaf	1035192	2	True	869593	19.9291	869593	19.929084054591705
1129	fellleaf	0	-1	False	756227	0.0	756227	0
1130	fellleaf	0	-1	True	815950	38.5819	815950	0
1131	fellleaf	0	-1	False	508269	0.0	508269	0
1132	fellleaf	0	-1	False	201684	0.0	201684	0
1133	fellleaf	0	-1	False	105819	0.0	105819	0
1134	fellleaf	0	-1	False	202933	0.0	202933	0
1135	fellleaf	2121100	2	True	668429	14.1988	668429	14.198752796733052
1136	Shatnine	0	-1	False	1486483514	3.81875e-05	1486483514	0
1137	Shatnine	0	-1	True	1975456994	0.000259815	1975456994	0
1138	Shatnine	0	-1	False	169954	0.0	169954	0
1139	Shatnine	0	-1	False	558790	0.0	558790	0
1142	Shatnine	0	-1	False	61850	0.0	61850	0
1143	Shatnine	0	-1	False	134770	0.0	134770	0
1144	Shatnine	0	-1	True	1388490	43.3714	1388490	0
1145	Shatnine	0	-1	False	141920	0.0	141920	0
1146	Shatnine	0	-1	False	124470	0.0	124470	0
1147	Shatnine	0	-1	False	139290	0.0	139290	0
1148	Shatnine	0	-1	False	413500	0.0	413500	0
1149	Shatnine	1531739	0	False	47180	0.0	47180	0
1150	Shatnine	1531739	0	False	54469	0.0	54469	0
1152	Shatnine	1531739	0	False	45029	0.0	45029	0
1155	Shatnine	0	-1	False	1916364	0.0	1916364	0
1156	Shatnine	104229	3	False	119002	0.0	119002	0
1157	Shatnine	104229	3	False	115882	0.0	115882	0
1158	Shatnine	104229	3	False	1320966	0.0	1320966	0
1159	Shatnine	1803623	5	False	1774790	0.0	1774790	0
1160	黄旭东	0	-1	False	10910	0.0	10910	0
1161	黄旭东	0	-1	False	29286	0.0	29286	0
1162	黄旭东	0	-1	False	49840	0.0	49840	0
1163	我去要饭	0	-1	False	77670	0.0	77670	0
1164	我去要饭	0	-1	False	118520	0.0	118520	0
1165	黄旭东	1300513	2	False	88048	0.0	88048	0
1166	黄旭东	0	-1	False	48022	0.0	48022	0
1167	drugs520	315	2	False	72006	28.3122	72006	0
1168	drugs520	0	-1	False	166992	0.0	166992	0
1169	drugs520	0	-1	False	191938	0.0	191938	0
1170	drugs520	0	-1	False	707082	0.0	707082	0
1171	drugs520	0	-1	True	300	1.40583	300	0
1172	drugs520	0	-1	False	3900	26.3559	3900	0
1173	drugs520	0	-1	True	7640	69.3624	7640	0
1174	drugs520	0	-1	True	6031	65.4404	6031	0
1175	嗨	2245770	2	False	60683	0.0	60683	0
1176	嗨	2245770	2	False	37351	8.05709	37351	0
1177	嗨	2245770	2	False	47107	12.5176	47107	0
1178	My angel arily	0	-1	False	121442	0.0	121442	0
1179	My angel arily	0	-1	False	288830	0.0	288830	0
1180	My angel arily	0	-1	False	26336	0.0	26336	0
1181	My angel arily	0	-1	False	637992	0.0	637992	0
1182	My angel arily	0	-1	False	4597860	0.0	4597860	0
1183	My angel arily	1179007	2	False	150100	0.0	150100	0
1184	My angel arily	0	-1	False	2329780	0.0	2329780	0
1185	My angel arily	0	-1	False	2981540	0.0	2981540	0
1186	黄旭东	1531739	0	False	20886	177.002	20886	0
1187	My angel arily	0	-1	False	29215530	0.0	29215530	0
1188	My angel arily	0	-1	False	458638	0.0	458638	0
1189	黄旭东	0	-1	False	142552	0.0	142552	0
1190	My angel arily	1474795	2	True	15907110	189.515	15907110	212.7116241455078
1191	黄旭东	0	-1	False	23252	0.0	23252	0
1192	黄旭东	0	-1	False	300968	0.0	300968	0
1193	黄旭东	0	-1	False	50281	0.0	50281	0
1194	黄旭东	0	-1	False	17904	0.0	17904	0
1195	My angel arily	1474795	2	False	9008800	0.0	9008800	0
1196	黄旭东	0	-1	False	89010	0.0	89010	0
1197	My angel arily	1474795	2	False	1784973	0.0	1784973	0
1198	黄旭东	0	-1	False	377878	0.0	377878	0
1199	My angel arily	1219148	5	False	1425090	0.0	1425090	0
1200	My angel arily	1219148	5	False	693530	0.0	693530	0
1201	My angel arily	1474795	2	False	8802020	0.0	8802020	0
1202	My angel arily	0	-1	False	209740	0.0	209740	0
1203	My angel arily	0	-1	False	204820	0.0	204820	0
1204	My angel arily	0	-1	False	205730	0.0	205730	0
1205	My angel arily	0	-1	False	1159760	0.0	1159760	0
1206	My angel arily	0	-1	False	2463560	0.0	2463560	0
1207	My angel arily	869222	2	False	15618885	0.0	15618885	0
1208	My angel arily	0	-1	False	223396	0.0	223396	0
1209	My angel arily	0	-1	False	233472	0.0	233472	0
1210	My angel arily	0	-1	False	434860	0.0	434860	0
1211	My angel arily	0	-1	False	410546	0.0	410546	0
1212	My angel arily	0	-1	False	45624	0.0	45624	0
1213	My angel arily	0	-1	False	168816	0.0	168816	0
1214	My angel arily	0	-1	False	396445	0.0	396445	0
1215	My angel arily	0	-1	False	72089	0.0	72089	0
1216	My angel arily	0	-1	False	159536	0.0	159536	0
1217	My angel arily	0	-1	False	220871	0.0	220871	0
1218	My angel arily	0	-1	False	15414	0.0	15414	0
1219	Zestiny	1531739	0	False	25230	0.0	25230	0
1220	Zestiny	1531739	0	False	37756	0.0	37756	0
1221	Zestiny	1531739	0	False	45463	0.0	45463	0
1222	Zestiny	1531739	0	False	36027	0.0	36027	0
1223	Zestiny	1531739	0	False	17630	0.0	17630	0
1224	Zestiny	1531739	0	False	17925	0.0	17925	0
1225	Zestiny	1531739	0	False	32245	0.0	32245	0
1227	Zestiny	1531739	0	False	17908	0.0	17908	0
1228	Zestiny	1531739	0	False	43455	0.0	43455	0
1229	Zestiny	1531739	0	False	10481	0.0	10481	0
1230	Zestiny	1531739	0	False	79081	0.0	79081	0
1231	Zestiny	1531739	0	False	94128	0.0	94128	0
1232	Zestiny	1531739	0	False	67076	0.0	67076	0
1235	Zestiny	1531739	0	False	13615	0.0	13615	0
1236	Zestiny	1531739	0	False	33617	0.0	33617	0
1237	drugs520	0	-1	True	50412	105.64	50412	0
1238	drugs520	0	-1	True	890	1.14561	890	0
1239	drugs520	0	-1	True	940	6.72616e-08	940	0
1241	drugs520	0	-1	True	444	2.60737e-05	444	0
1242	Zestiny	0	-1	True	1720732	0.0	1720732	0
1243	drugs520	1069081	5	True	58940	0.0	58940	26.91347885131836
1244	drugs520	315	2	False	84410	24.4266	84410	0
1245	drugs520	315	2	True	129356	54.216	129356	54.987003326416016
1246	Zestiny	1546217	0	False	167224	0.0	167224	0
1247	Zestiny	1546217	0	False	475196	0.0	475196	0
1248	Zestiny	1546217	0	False	49614	0.0	49614	0
1249	Zestiny	1546217	0	False	107152	0.0	107152	0
1250	Zestiny	1546217	0	False	868808	121.477	868808	0
1251	Zestiny	1546217	0	True	1573938	216.126	216	0.001
1252	Zestiny	0	-1	False	93702	0.0	93702	0
1253	Zestiny	845378	2	False	648870	0.0	648870	0
1254	Zestiny	0	-1	False	281170	0.0	281170	0
1255	Zestiny	0	-1	False	1469500	0.0	1469500	0
1256	Zestiny	0	-1	True	2333450	0.0	2333450	0
1257	Zestiny	0	-1	True	954464	44.8446	954464	0
1258	Zestiny	0	-1	True	1019040	48.7519	1019040	0
1259	Zestiny	1292314	0	False	24320	0.0	24320	0
1260	Zestiny	0	-1	False	57600	0.0	57600	0
1261	Zestiny	0	-1	True	224840	94.1807	224840	0
1262	Zestiny	0	-1	False	636640	0.0	636640	0
1263	Zestiny	0	-1	True	1303665	2.63736	1303665	0
1264	Zestiny	0	-1	False	11650	0.0	11650	0
1265	Zestiny	0	-1	False	243815	0.0	243815	0
1266	Zestiny	1044728	0	True	1015968	0.0462267	0	0.001
1267	Zestiny	0	-1	False	36110	0.0	36110	0
1268	Zestiny	0	-1	False	137770	0.0	137770	0
1269	Zestiny	0	-1	False	36800	0.0	36800	0
1270	Zestiny	0	-1	True	2343590	11.7213	2343590	0
1271	Zestiny	722844	5	False	556130	0.0	556130	0
1272	Zestiny	722844	5	False	4505290	0.0	4505290	0
1273	Zestiny	664787	0	True	704725	0.178831	0	0.001
1274	Zestiny	857624	2	False	149020	0.0	149020	0
1275	Zestiny	553131	2	False	1337321	0.0	1337321	0
1276	Zestiny	894744	5	False	34190	0.0	34190	0
1277	Zestiny	894744	5	False	1323540	0.0	1323540	0
1278	Zestiny	2097562	0	True	1941720	6.95009e-08	0	0.001
1279	Zestiny	2089468	0	False	41712	0.0	41712	0
1280	Zestiny	2089468	0	True	244606	0.00397656	0	0.001
1281	Zestiny	2089468	0	False	81110	0.0	81110	0
1282	Zestiny	0	-1	False	2739788	0.0	2739788	0
1283	Zestiny	847314	2	True	2091712	51.1974	2091712	51.218448638916016
1284	Zestiny	0	-1	False	230753	0.0	230753	0
1285	Zestiny	754820	0	False	254874	74.2296	254874	0
1286	Zestiny	754819	0	True	479990	134.42	130	0.001
1287	Zestiny	754818	0	True	657306	154.447	152	0.001
1288	Zestiny	754817	0	True	1150238	212.828	209	0.001
1289	Zestiny	754816	0	True	1183838	194.161	190	0.001
1290	Zestiny	1156160	0	True	1045315	220.388	214	0.001
1291	Zestiny	1156166	0	True	903219	136.814	133	0.001
1292	Zestiny	754820	0	True	423532	131.195	127	0.001
1293	Zestiny	161902	5	True	2125570	0.0	2125570	198.6168975830078
1294	Zestiny	1420669	0	False	215240	0.0	215240	0
1295	Zestiny	1420669	0	False	513950	0.0	513950	0
1296	Zestiny	1420671	0	True	773085	47.1053	45	0.001
1297	Zestiny	649184	0	True	3441260	114.574	114	0.001
1298	Zestiny	728871	5	True	2019650	0.0	2019650	150.78929138183594
1299	Zestiny	0	-1	True	492685	0.0	492685	0
1300	Zestiny	161787	2	True	444929	52.8944	444929	52.89873504638672
1301	Zestiny	1420669	0	False	81780	0.0	81780	0
1302	Zestiny	1531739	0	False	35672	0.0	35672	0
1304	Zestiny	1546217	0	False	482076	0.0	482076	0
1305	Zestiny	555797	2	False	2673760	0.0	2673760	0
1306	Zestiny	0	-1	False	437826	0.0	437826	0
1307	Zestiny	0	-1	True	370946	1.63374	370946	0
1308	Zestiny	0	-1	False	121646	0.0	121646	0
1309	Zestiny	1170505	2	False	406293	0.0	406293	0
1310	Zestiny	665663	2	False	155907	0.0	155907	0
1311	Zestiny	0	-1	True	464766	16.2652	464766	0
1312	Zestiny	0	-1	False	38619	0.0	38619	0
1313	Zestiny	0	-1	False	97140	0.0	97140	0
1314	Zestiny	0	-1	False	26291	0.0	26291	0
1315	My angel arily	0	-1	False	1426400	0.0	1426400	0
1316	My angel arily	0	-1	False	609690	0.0	609690	0
1317	My angel arily	0	-1	False	72310	0.0	72310	0
1318	Zestiny	0	-1	False	317808	0.0	317808	0
1319	My angel arily	0	-1	False	74550	0.0	74550	0
1320	My angel arily	0	-1	False	93500	0.0	93500	0
1321	My angel arily	0	-1	False	72020	0.0	72020	0
1322	Zestiny	111680	3	False	12409	0.0	12409	0
1323	My angel arily	724015	2	False	25590	0.0	25590	0
1324	My angel arily	724015	2	False	47090	0.0	47090	0
1325	Zestiny	1436138	5	True	928640	0.0	928640	37.042823791503906
1326	Zestiny	161902	5	False	144136	0.0	144136	0
1327	Zestiny	161902	5	False	287852	0.0	287852	0
1328	My angel arily	724015	2	False	4107710	0.0	4107710	0
1329	My angel arily	724015	2	False	317800	0.0	317800	0
1330	My angel arily	724015	2	False	90910	0.0	90910	0
1331	My angel arily	724015	2	False	401050	0.0	401050	0
1332	My angel arily	0	-1	False	2930440	0.0	2930440	0
1333	My angel arily	0	-1	False	235925	0.0	235925	0
1334	My angel arily	0	-1	False	296985	0.0	296985	0
1335	My angel arily	0	-1	False	46050	0.0	46050	0
1336	My angel arily	0	-1	False	205756	0.0	205756	0
1337	My angel arily	0	-1	True	1246296	0.0	1246296	0
1338	My angel arily	0	-1	False	153398	0.0	153398	0
1339	My angel arily	0	-1	False	794807	0.0	794807	0
1340	My angel arily	0	-1	False	716460	0.0	716460	0
1341	My angel arily	1600415	2	False	3431250	0.0	3431250	0
1342	My angel arily	0	-1	False	46977820	0.0	46977820	0
1343	My angel arily	958038	5	True	1026540	0.0	1026540	59.81076431274414
1344	My angel arily	1226524	5	False	168418	0.0	168418	0
1345	My angel arily	1226524	5	False	1163064	0.0	1163064	0
1346	我去要饭	0	-1	False	4623540	87.6117	4623540	0
1347	我去要饭	0	-1	True	16088300	232.885	16088300	0
1348	我去要饭	0	-1	False	5469880	0.0	5469880	0
1349	我去要饭	1808605	5	False	1098905	0.0	1098905	0
1350	我去要饭	0	-1	True	18165524	63.8604	18165524	0
1351	我去要饭	0	-1	True	2152254	0.0	2152254	0
1352	我去要饭	0	-1	True	1390328	60.9881	1390328	0
1353	我去要饭	0	-1	True	3741250	89.3692	3741250	0
1354	我去要饭	2112908	2	True	2602570	182.613	2602570	188.26815795898438
1355	我去要饭	1385398	2	False	1617304	211.043	1617304	0
1356	我去要饭	1385398	2	False	667758	0.0	667758	0
1357	我去要饭	1385398	2	False	83006	0.0	83006	0
1358	我去要饭	1385398	2	False	93290	0.0	93290	0
1359	我去要饭	1385398	2	False	1875342	243.273	1875342	0
1360	我去要饭	1385398	2	True	3434308	302.374	3434308	318.77276611328125
1361	我去要饭	2109961	2	True	8471980	76.2605	8471980	101.5464859008789
1362	我去要饭	0	-1	False	54290	0.0	54290	0
1363	我去要饭	0	-1	False	105760	0.0	105760	0
1364	我去要饭	0	-1	True	4137986	0.0	4137986	0
1365	我去要饭	0	-1	False	234110	0.0	234110	0
1366	我去要饭	0	-1	False	4217400	0.0	4217400	0
1367	我去要饭	2132775	2	False	60710	0.0	60710	0
1368	我去要饭	2096054	2	False	907420	144.804	907420	0
1369	我去要饭	2096054	2	False	138030	0.0	138030	0
1370	我去要饭	2096054	2	False	221090	0.0	221090	0
1371	我去要饭	2096054	2	False	77600	0.0	77600	0
1372	我去要饭	2096054	2	False	219630	0.0	219630	0
1373	我去要饭	2096054	2	True	1800480	251.13	1800480	266.769775390625
1374	我去要饭	725718	2	False	461380	0.0	461380	0
1375	我去要饭	725718	2	False	1863570	0.0	1863570	0
1376	arily	0	-1	False	44668	0.0	44668	0
1377	arily	0	-1	True	18343980	219.457	18343980	0
1378	我去要饭	1157868	5	True	3338025	0.0	3338025	62.957542419433594
1379	我去要饭	0	-1	True	4577482	53.0491	4577482	0
1380	我去要饭	1882794	2	False	627874	0.0	627874	0
1381	我去要饭	0	-1	False	4251090	0.0	4251090	0
1382	我去要饭	0	-1	False	804377	0.0	804377	0
1383	我去要饭	0	-1	False	362920	0.0	362920	0
1384	我去要饭	0	-1	False	361910	0.0	361910	0
1385	你 也 要 过 饭 ？	0	-1	True	3139820	95.4444	3139820	0
1386	你 也 要 过 饭 ？	0	-1	False	2057620	0.0	2057620	0
1387	你 也 要 过 饭 ？	0	-1	False	4617450	0.0	4617450	0
1388	一起打饭	1843607	2	False	716162	0.0	716162	0
1389	一起打饭	0	-1	True	1271040	54.6143	1271040	0
1390	一起打饭	0	-1	False	548560	0.0	548560	0
1391	一起打饭	703584	2	False	10900470	0.0	10900470	0
1392	秘制小汉堡	1137879	5	False	1498904	0.0	1498904	0
1393	秘制小汉堡	1137879	5	False	1209080	0.0	1209080	0
1394	秘制小汉堡	1137879	5	True	874472	0.0	874472	1.6510835886001587
1395	秘制小汉堡	0	-1	False	1021356	0.0	1021356	0
1396	秘制小汉堡	0	-1	True	5254284	0.0	5254284	0
1397	秘制小汉堡	0	-1	False	103320	38.8524	103320	0
1398	秘制小汉堡	0	-1	False	89468	32.1835	89468	0
1399	秘制小汉堡	0	-1	False	125712	100.992	125712	0
1400	秘制小汉堡	0	-1	False	427625	136.779	427625	0
1402	秘制小汉堡	0	-1	False	21317	23.6255	21317	0
1403	秘制小汉堡	0	-1	False	26065	52.7216	26065	0
1404	秘制小汉堡	0	-1	False	23522	47.0385	23522	0
1405	秘制小汉堡	0	-1	False	43814	242.513	43814	0
1406	秘制小汉堡	0	-1	False	29510	117.203	29510	0
1407	秘制小汉堡	0	-1	False	42350	190.767	42350	0
1409	秘制小汉堡	0	-1	False	79149	0.0	79149	0
1411	秘制小汉堡	0	-1	False	34892	145.392	34892	0
1413	秘制小汉堡	0	-1	False	49638	243.2	49638	0
1414	秘制小汉堡	0	-1	False	39616	146.575	39616	0
1415	秘制小汉堡	0	-1	False	33168	118.854	33168	0
1416	秘制小汉堡	0	-1	False	28927	95.6964	28927	0
1419	秘制小汉堡	0	-1	False	40626	209.488	40626	0
1422	秘制小汉堡	0	-1	False	183596	0.0	183596	0
1426	秘制小汉堡	0	-1	False	23539	55.3711	23539	0
1427	秘制小汉堡	0	-1	False	51980	301.411	51980	0
1429	秘制小汉堡	494818	2	False	188765	0.0	188765	0
1430	秘制小汉堡	0	-1	False	181810	0.0	181810	0
1431	秘制小汉堡	494818	2	False	589830	0.0	589830	0
1432	秘制小汉堡	494818	2	True	1784710	29.5285	1784710	29.189279556274414
1433	秘制小汉堡	0	-1	True	2339540	4.77121	2339540	0
1434	秘制小汉堡	0	-1	True	9815380	194.624	9815380	0
1435	秘制小汉堡	0	-1	False	95628	0.0	95628	0
1436	秘制小汉堡	0	-1	False	156886	0.0	156886	0
1437	秘制小汉堡	0	-1	True	1840162	25.1767	1840162	0
1438	秘制小汉堡	0	-1	False	1649890	0.0	1649890	0
1439	我去要饭	0	-1	False	170244	0.0	170244	0
1440	我去要饭	0	-1	False	264150	0.0	264150	0
1441	我去要饭	0	-1	False	4805560	0.0	4805560	0
1442	我去要饭	0	-1	False	521782	0.0	521782	0
1443	我去要饭	0	-1	True	10467640	221.473	10467640	0
1444	我去要饭	0	-1	False	1251640	0.0	1251640	0
1445	我去要饭	0	-1	True	2359500	178.38	2359500	0
1446	我去要饭	1961271	2	False	112111	0.0	112111	0
1447	我去要饭	2173528	2	False	289770	0.0	289770	0
1448	我去要饭	2173528	2	False	18422090	0.0	18422090	0
1449	我去要饭	2128030	2	False	1263774	0.0	1263774	0
1450	我去要饭	1024480	2	True	5995520	240.753	5995520	255.78302001953125
1451	我去要饭	784791	2	False	1831040	0.0	1831040	0
1452	我去要饭	0	-1	False	257130	0.0	257130	0
1453	我去要饭	0	-1	False	242880	0.0	242880	0
1454	我去要饭	0	-1	False	113770	0.0	113770	0
1455	我去要饭	0	-1	False	9851680	189.218	9851680	0
1456	我去要饭	0	-1	True	10418578	259.285	10418578	0
1457	我去要饭	0	-1	False	775341	0.0	775341	0
1458	我去要饭	0	-1	False	338068	0.0	338068	0
1459	我去要饭	0	-1	False	7464090	15.9109	7464090	0
1460	我去要饭	869222	2	True	29016940	121.257	29016940	139.70309448242188
1461	我去要饭	869222	2	False	3154040	0.0	3154040	0
1462	我去要饭	869222	2	False	1930980	0.0	1930980	0
1463	我去要饭	0	-1	True	7527375	41.3976	7527375	0
1464	我去要饭	869222	2	False	31001980	0.0	31001980	0
1465	我去要饭	869222	2	False	36921000	0.0	36921000	0
1466	我去要饭	1889232	2	False	36894790	0.0	36894790	0
1467	我去要饭	890190	2	False	1836060	0.0	1836060	0
1468	我去要饭	890190	2	False	266710	0.0	266710	0
1469	我去要饭	890190	2	False	21730	0.0	21730	0
1470	我去要饭	890190	2	False	10710830	0.0	10710830	0
